Age,Education,Edu_num,Occupation,Race,Gender,Hours_per_week,Country,Income
17, 10th,6, Sales, White, Female,20, United-States, <=50K
53, Bachelors,13, Prof-specialty, White, Female,54, United-States, <=50K
32, Bachelors,13, Craft-repair, White, Male,50, United-States, >50K
43, HS-grad,9, ?, White, Female,40, United-States, <=50K
18, 11th,7, Sales, White, Male,16, United-States, <=50K
62, 10th,6, Other-service, White, Female,40, United-States, <=50K
45, Masters,14, Other-service, White, Male,40, United-States, <=50K
46, Doctorate,16, Prof-specialty, White, Male,70, United-States, <=50K
73, 7th-8th,4, Farming-fishing, White, Male,40, United-States, <=50K
64, Doctorate,16, Prof-specialty, White, Male,60, United-States, >50K
26, Bachelors,13, Prof-specialty, White, Female,45, United-States, >50K
23, HS-grad,9, Sales, White, Male,48, United-States, <=50K
30, HS-grad,9, Machine-op-inspct, White, Male,40, Vietnam, <=50K
51, Some-college,10, Adm-clerical, White, Female,40, United-States, <=50K
35, Bachelors,13, Exec-managerial, White, Female,55, United-States, <=50K
39, Some-college,10, Adm-clerical, White, Female,45, United-States, >50K
35, Masters,14, Prof-specialty, Asian-Pac-Islander, Male,40, India, >50K
41, HS-grad,9, Machine-op-inspct, White, Female,40, United-States, <=50K
31, Some-college,10, Craft-repair, White, Male,40, United-States, <=50K
40, Bachelors,13, Sales, White, Male,50, United-States, >50K
46, Prof-school,15, Prof-specialty, Asian-Pac-Islander, Male,40, Philippines, >50K
31, HS-grad,9, Other-service, White, Female,30, United-States, <=50K
41, Some-college,10, Machine-op-inspct, White, Female,40, Honduras, <=50K
42, Bachelors,13, Exec-managerial, White, Male,40, United-States, <=50K
23, HS-grad,9, Sales, White, Male,40, United-States, <=50K
21, Some-college,10, ?, White, Male,35, United-States, <=50K
49, Some-college,10, Adm-clerical, White, Male,45, United-States, >50K
53, Assoc-voc,11, Tech-support, Black, Male,40, United-States, <=50K
38, Bachelors,13, Protective-serv, White, Female,43, United-States, >50K
36, Assoc-acdm,12, Exec-managerial, Asian-Pac-Islander, Female,40, Taiwan, <=50K
32, Some-college,10, Craft-repair, White, Male,72, Mexico, <=50K
20, 11th,7, Transport-moving, White, Male,40, Guatemala, <=50K
17, 11th,7, ?, White, Male,10, United-States, <=50K
22, Some-college,10, Tech-support, Asian-Pac-Islander, Female,32, United-States, <=50K
25, Assoc-voc,11, Craft-repair, Amer-Indian-Eskimo, Male,40, United-States, <=50K
58, HS-grad,9, Craft-repair, White, Male,40, United-States, <=50K
24, Some-college,10, Farming-fishing, White, Male,20, United-States, <=50K
48, HS-grad,9, Craft-repair, White, Male,40, United-States, >50K
20, 1st-4th,2, Farming-fishing, White, Male,30, El-Salvador, <=50K
60, Some-college,10, Exec-managerial, White, Male,40, United-States, >50K
20, HS-grad,9, Other-service, White, Male,30, United-States, <=50K
52, Some-college,10, Exec-managerial, White, Male,45, United-States, >50K
36, HS-grad,9, Transport-moving, White, Female,40, United-States, >50K
46, Bachelors,13, Prof-specialty, Asian-Pac-Islander, Male,40, Philippines, >50K
22, 11th,7, Sales, White, Female,25, United-States, <=50K
19, Some-college,10, Exec-managerial, White, Female,35, United-States, <=50K
37, HS-grad,9, Sales, White, Male,40, United-States, <=50K
30, Assoc-voc,11, Sales, White, Female,40, United-States, >50K
44, Assoc-acdm,12, Craft-repair, White, Male,25, United-States, <=50K
63, HS-grad,9, ?, White, Male,25, United-States, <=50K
22, HS-grad,9, Sales, White, Male,45, Canada, <=50K
31, Bachelors,13, Sales, White, Male,50, United-States, <=50K
17, 11th,7, Adm-clerical, White, Male,40, United-States, <=50K
21, HS-grad,9, Handlers-cleaners, White, Male,40, United-States, <=50K
67, Masters,14, Exec-managerial, White, Male,40, United-States, >50K
46, 7th-8th,4, Exec-managerial, White, Male,40, United-States, <=50K
29, HS-grad,9, Handlers-cleaners, White, Male,50, United-States, <=50K
20, Some-college,10, Handlers-cleaners, White, Female,6, United-States, <=50K
27, Some-college,10, Other-service, White, Male,24, United-States, <=50K
35, Some-college,10, Craft-repair, White, Male,40, United-States, >50K
19, Some-college,10, Adm-clerical, White, Female,30, United-States, <=50K
36, 12th,8, Other-service, White, Female,40, Mexico, <=50K
43, Bachelors,13, Exec-managerial, White, Male,50, United-States, >50K
62, Bachelors,13, Prof-specialty, White, Male,40, United-States, <=50K
28, Prof-school,15, Prof-specialty, White, Male,40, Canada, <=50K
18, 11th,7, Other-service, White, Female,15, United-States, <=50K
59, Prof-school,15, Transport-moving, Black, Male,50, United-States, >50K
37, Bachelors,13, Exec-managerial, White, Male,40, United-States, <=50K
27, Some-college,10, Craft-repair, Black, Male,40, United-States, <=50K
46, Masters,14, Prof-specialty, White, Female,43, United-States, <=50K
29, 11th,7, Sales, White, Female,42, United-States, <=50K
33, Bachelors,13, Exec-managerial, White, Female,40, United-States, >50K
62, HS-grad,9, Craft-repair, White, Male,40, United-States, <=50K
46, Doctorate,16, Prof-specialty, White, Male,55, United-States, >50K
28, 10th,6, Machine-op-inspct, White, Male,40, United-States, <=50K
22, Some-college,10, Sales, White, Female,35, United-States, <=50K
46, Masters,14, Armed-Forces, White, Male,40, United-States, >50K
54, Some-college,10, Sales, White, Male,40, United-States, >50K
34, HS-grad,9, Craft-repair, White, Male,72, United-States, <=50K
67, Doctorate,16, ?, White, Male,20, Canada, >50K
62, Bachelors,13, Sales, White, Male,20, United-States, >50K
30, Some-college,10, Handlers-cleaners, White, Male,40, Poland, <=50K
19, HS-grad,9, Other-service, White, Male,20, United-States, <=50K
49, 7th-8th,4, ?, White, Male,99, United-States, <=50K
27, Assoc-voc,11, Machine-op-inspct, White, Male,45, United-States, <=50K
36, Some-college,10, Craft-repair, White, Male,50, United-States, >50K
52, Bachelors,13, Machine-op-inspct, White, Male,40, United-States, >50K
47, 12th,8, Exec-managerial, White, Female,55, United-States, <=50K
57, HS-grad,9, Protective-serv, White, Female,40, United-States, <=50K
64, Some-college,10, Exec-managerial, White, Female,40, United-States, <=50K
56, HS-grad,9, ?, White, Male,40, United-States, <=50K
53, 11th,7, Other-service, White, Female,47, United-States, <=50K
53, Bachelors,13, Craft-repair, White, Male,44, United-States, >50K
31, Some-college,10, Sales, Asian-Pac-Islander, Male,40, South, <=50K
41, Bachelors,13, Exec-managerial, White, Male,45, United-States, >50K
45, HS-grad,9, Other-service, Black, Female,40, United-States, <=50K
63, Bachelors,13, ?, White, Male,45, United-States, <=50K
45, HS-grad,9, Adm-clerical, White, Female,40, United-States, <=50K
23, Some-college,10, Other-service, White, Female,28, United-States, <=50K
39, Masters,14, Prof-specialty, White, Male,72, United-States, <=50K
31, Assoc-voc,11, Exec-managerial, White, Male,40, United-States, <=50K
35, Bachelors,13, Farming-fishing, White, Male,45, United-States, <=50K
54, Masters,14, Transport-moving, White, Male,60, United-States, >50K
22, Some-college,10, ?, White, Female,40, Mexico, <=50K
40, Bachelors,13, Prof-specialty, White, Female,40, United-States, <=50K
55, Bachelors,13, Exec-managerial, White, Male,40, United-States, >50K
31, HS-grad,9, Craft-repair, White, Male,40, United-States, <=50K
58, 11th,7, Transport-moving, White, Male,60, United-States, <=50K
31, Doctorate,16, Prof-specialty, White, Male,99, United-States, >50K
46, HS-grad,9, Other-service, White, Female,40, United-States, <=50K
38, Assoc-voc,11, Craft-repair, White, Male,40, United-States, <=50K
22, Some-college,10, Prof-specialty, White, Female,25, United-States, <=50K
17, 10th,6, ?, White, Male,30, United-States, <=50K
48, HS-grad,9, Craft-repair, White, Male,60, England, <=50K
73, Bachelors,13, Prof-specialty, White, Male,15, United-States, <=50K
25, Bachelors,13, Adm-clerical, White, Male,45, United-States, >50K
53, Some-college,10, Farming-fishing, White, Male,40, United-States, <=50K
46, Some-college,10, Transport-moving, White, Male,45, United-States, >50K
45, Bachelors,13, Exec-managerial, Asian-Pac-Islander, Female,25, ?, >50K
37, Bachelors,13, Prof-specialty, Black, Female,40, United-States, <=50K
30, HS-grad,9, Handlers-cleaners, White, Male,50, United-States, <=50K
29, HS-grad,9, Machine-op-inspct, White, Male,40, United-States, <=50K
29, Some-college,10, Protective-serv, White, Male,40, United-States, <=50K
75, Bachelors,13, ?, White, Female,6, United-States, <=50K
58, Masters,14, Exec-managerial, White, Male,40, United-States, >50K
42, 7th-8th,4, Other-service, Black, Female,50, United-States, <=50K
62, 9th,5, Protective-serv, Black, Male,24, United-States, <=50K
45, Bachelors,13, Farming-fishing, Asian-Pac-Islander, Male,40, United-States, >50K
38, Bachelors,13, Sales, White, Male,40, United-States, >50K
36, Bachelors,13, Sales, White, Male,50, United-States, >50K
70, HS-grad,9, ?, White, Female,40, United-States, <=50K
42, 7th-8th,4, Sales, White, Male,30, United-States, <=50K
47, Masters,14, Prof-specialty, White, Male,35, United-States, >50K
42, Some-college,10, Craft-repair, White, Male,40, United-States, <=50K
43, Some-college,10, Adm-clerical, Black, Female,38, United-States, >50K
37, Assoc-voc,11, Craft-repair, White, Male,40, United-States, >50K
36, Some-college,10, Exec-managerial, White, Female,39, United-States, >50K
27, Bachelors,13, Tech-support, Black, Female,40, France, <=50K
54, 5th-6th,3, Machine-op-inspct, White, Male,40, Mexico, <=50K
48, HS-grad,9, Craft-repair, White, Male,40, United-States, >50K
29, HS-grad,9, Other-service, White, Female,30, United-States, <=50K
29, HS-grad,9, Machine-op-inspct, White, Male,38, United-States, <=50K
37, Some-college,10, Other-service, White, Male,47, United-States, <=50K
55, Some-college,10, Sales, White, Male,40, United-States, <=50K
67, HS-grad,9, Priv-house-serv, Black, Female,20, United-States, <=50K
51, HS-grad,9, Handlers-cleaners, White, Male,30, United-States, <=50K
35, Masters,14, Prof-specialty, White, Female,32, United-States, <=50K
41, 7th-8th,4, Craft-repair, White, Male,40, ?, <=50K
64, HS-grad,9, Other-service, White, Female,40, United-States, <=50K
23, 5th-6th,3, Handlers-cleaners, White, Male,55, Mexico, <=50K
49, Bachelors,13, Other-service, Asian-Pac-Islander, Female,35, Philippines, <=50K
38, Bachelors,13, Prof-specialty, White, Male,70, United-States, <=50K
62, HS-grad,9, Handlers-cleaners, Black, Female,40, United-States, <=50K
62, 7th-8th,4, Craft-repair, White, Male,10, United-States, <=50K
70, HS-grad,9, ?, White, Male,14, United-States, <=50K
45, Masters,14, Craft-repair, White, Male,40, United-States, <=50K
20, Assoc-acdm,12, Sales, White, Female,40, United-States, <=50K
38, HS-grad,9, Machine-op-inspct, White, Male,48, United-States, <=50K
50, Bachelors,13, Adm-clerical, White, Male,40, United-States, <=50K
40, Some-college,10, Adm-clerical, Black, Male,55, United-States, >50K
30, HS-grad,9, Craft-repair, White, Male,70, United-States, <=50K
52, Some-college,10, Exec-managerial, White, Female,40, United-States, <=50K
28, Bachelors,13, Prof-specialty, Black, Male,50, United-States, >50K
62, HS-grad,9, Transport-moving, White, Male,30, United-States, <=50K
31, HS-grad,9, Other-service, White, Female,40, United-States, <=50K
40, HS-grad,9, Exec-managerial, White, Male,40, United-States, >50K
34, HS-grad,9, Sales, White, Female,40, United-States, <=50K
53, Some-college,10, Sales, White, Male,40, United-States, >50K
42, 12th,8, Farming-fishing, White, Male,40, United-States, <=50K
26, Some-college,10, Other-service, White, Male,25, United-States, <=50K
51, HS-grad,9, Transport-moving, White, Male,40, United-States, >50K
49, Masters,14, Prof-specialty, White, Male,50, United-States, >50K
43, HS-grad,9, Machine-op-inspct, White, Male,40, United-States, <=50K
42, Some-college,10, Farming-fishing, White, Male,40, United-States, <=50K
31, 11th,7, Sales, Asian-Pac-Islander, Female,40, India, <=50K
26, HS-grad,9, Transport-moving, Other, Male,40, United-States, <=50K
50, Bachelors,13, Prof-specialty, Asian-Pac-Islander, Female,40, Philippines, <=50K
35, HS-grad,9, Machine-op-inspct, White, Male,40, United-States, <=50K
37, Some-college,10, Tech-support, White, Female,40, United-States, <=50K
53, HS-grad,9, ?, White, Male,35, United-States, <=50K
20, Some-college,10, Sales, White, Male,16, United-States, <=50K
31, Prof-school,15, Prof-specialty, White, Male,40, United-States, >50K
28, HS-grad,9, Craft-repair, White, Male,35, United-States, <=50K
46, HS-grad,9, Tech-support, Black, Male,40, United-States, >50K
21, Some-college,10, Prof-specialty, White, Female,8, United-States, <=50K
41, Masters,14, Exec-managerial, White, Male,70, United-States, >50K
30, Bachelors,13, Exec-managerial, White, Male,70, United-States, >50K
66, Bachelors,13, Exec-managerial, White, Male,70, United-States, <=50K
37, Some-college,10, Sales, White, Male,60, United-States, >50K
74, 7th-8th,4, Handlers-cleaners, White, Female,20, United-States, <=50K
46, Some-college,10, Protective-serv, Black, Male,70, United-States, >50K
51, Masters,14, Exec-managerial, White, Male,50, United-States, >50K
33, Bachelors,13, Exec-managerial, White, Male,50, United-States, >50K
30, 5th-6th,3, Machine-op-inspct, White, Male,40, Mexico, <=50K
47, Bachelors,13, Exec-managerial, White, Male,50, United-States, >50K
49, Bachelors,13, Exec-managerial, White, Female,40, United-States, <=50K
53, HS-grad,9, Craft-repair, Black, Female,48, United-States, <=50K
24, Assoc-voc,11, Machine-op-inspct, White, Male,40, United-States, <=50K
54, HS-grad,9, Transport-moving, White, Male,50, United-States, <=50K
32, Some-college,10, Craft-repair, White, Male,40, United-States, <=50K
45, Some-college,10, Sales, White, Male,45, United-States, <=50K
46, HS-grad,9, Farming-fishing, White, Male,45, United-States, <=50K
37, Some-college,10, Other-service, White, Male,65, United-States, <=50K
48, Masters,14, Prof-specialty, White, Male,61, United-States, >50K
25, Bachelors,13, Adm-clerical, White, Female,40, United-States, <=50K
28, HS-grad,9, ?, White, Female,20, United-States, <=50K
44, 12th,8, ?, White, Female,36, Puerto-Rico, <=50K
58, Some-college,10, ?, Black, Male,30, United-States, <=50K
27, Some-college,10, Adm-clerical, White, Female,40, United-States, <=50K
69, HS-grad,9, Adm-clerical, White, Male,8, United-States, <=50K
38, Bachelors,13, Sales, White, Male,52, United-States, >50K
47, 12th,8, Adm-clerical, Black, Female,40, United-States, <=50K
30, Some-college,10, Adm-clerical, White, Female,60, United-States, <=50K
46, HS-grad,9, Handlers-cleaners, White, Male,30, United-States, <=50K
27, Prof-school,15, Prof-specialty, White, Female,45, United-States, <=50K
19, Some-college,10, Sales, White, Male,35, United-States, <=50K
18, HS-grad,9, Priv-house-serv, White, Female,40, United-States, <=50K
24, 11th,7, Craft-repair, White, Male,50, United-States, >50K
32, Bachelors,13, Prof-specialty, White, Female,40, United-States, <=50K
38, HS-grad,9, Handlers-cleaners, Black, Male,40, United-States, <=50K
19, Preschool,1, Farming-fishing, White, Male,36, Hong, <=50K
28, Some-college,10, Handlers-cleaners, White, Male,40, United-States, <=50K
39, Masters,14, Prof-specialty, White, Female,55, United-States, <=50K
38, Some-college,10, Sales, Asian-Pac-Islander, Male,60, Japan, <=50K
42, HS-grad,9, Machine-op-inspct, White, Female,40, United-States, >50K
31, Some-college,10, Adm-clerical, White, Female,40, United-States, >50K
46, 9th,5, Machine-op-inspct, White, Female,40, Ireland, <=50K
53, Some-college,10, Exec-managerial, White, Female,54, United-States, <=50K
21, Assoc-acdm,12, Handlers-cleaners, White, Male,15, United-States, <=50K
48, HS-grad,9, Sales, White, Male,50, United-States, <=50K
46, HS-grad,9, Adm-clerical, White, Female,52, United-States, >50K
30, HS-grad,9, Transport-moving, White, Male,45, United-States, <=50K
24, HS-grad,9, Adm-clerical, Black, Male,40, Jamaica, <=50K
32, 10th,6, Craft-repair, White, Male,50, United-States, <=50K
30, HS-grad,9, Other-service, White, Female,40, United-States, <=50K
57, Doctorate,16, Prof-specialty, White, Female,50, United-States, <=50K
56, 7th-8th,4, Adm-clerical, White, Male,40, United-States, <=50K
27, HS-grad,9, Exec-managerial, Black, Female,37, United-States, <=50K
38, Bachelors,13, Machine-op-inspct, White, Male,40, Iran, <=50K
19, HS-grad,9, Adm-clerical, White, Male,40, United-States, <=50K
61, Some-college,10, Adm-clerical, White, Male,50, United-States, >50K
49, Assoc-voc,11, Tech-support, White, Female,40, United-States, <=50K
28, HS-grad,9, Craft-repair, White, Male,38, United-States, <=50K
50, Masters,14, Prof-specialty, White, Male,55, United-States, >50K
43, Bachelors,13, Craft-repair, White, Male,84, United-States, >50K
34, HS-grad,9, Machine-op-inspct, Black, Female,48, United-States, <=50K
28, 11th,7, Craft-repair, White, Male,40, United-States, <=50K
31, Some-college,10, Craft-repair, White, Male,40, United-States, <=50K
55, HS-grad,9, Machine-op-inspct, Black, Female,44, United-States, <=50K
26, Bachelors,13, Exec-managerial, White, Female,45, United-States, >50K
51, Doctorate,16, Prof-specialty, Black, Female,40, United-States, >50K
35, HS-grad,9, Craft-repair, White, Male,40, United-States, <=50K
42, Assoc-acdm,12, Exec-managerial, Asian-Pac-Islander, Female,31, Laos, <=50K
63, Doctorate,16, ?, White, Male,12, United-States, <=50K
31, Masters,14, Prof-specialty, White, Male,30, United-States, <=50K
22, HS-grad,9, Farming-fishing, White, Male,20, United-States, <=50K
67, HS-grad,9, Transport-moving, White, Male,60, United-States, <=50K
50, 9th,5, ?, White, Male,50, United-States, <=50K
63, HS-grad,9, Other-service, White, Female,24, United-States, <=50K
31, HS-grad,9, Machine-op-inspct, White, Male,40, United-States, >50K
17, 11th,7, Prof-specialty, White, Male,40, United-States, <=50K
41, HS-grad,9, Transport-moving, Black, Male,40, United-States, <=50K
53, 7th-8th,4, Transport-moving, White, Male,38, United-States, <=50K
44, Some-college,10, Protective-serv, Black, Male,99, United-States, <=50K
24, Bachelors,13, Farming-fishing, White, Male,40, United-States, <=50K
35, Assoc-voc,11, Tech-support, White, Male,35, United-States, <=50K
61, Some-college,10, Tech-support, White, Female,40, United-States, >50K
31, Assoc-acdm,12, Prof-specialty, Asian-Pac-Islander, Female,40, Philippines, <=50K
44, Bachelors,13, Tech-support, White, Male,40, United-States, >50K
56, HS-grad,9, Sales, White, Male,36, United-States, >50K
66, Assoc-acdm,12, Adm-clerical, White, Female,40, United-States, <=50K
45, Some-college,10, Craft-repair, Asian-Pac-Islander, Male,40, Vietnam, <=50K
69, Bachelors,13, Prof-specialty, White, Male,45, United-States, >50K
64, HS-grad,9, Craft-repair, White, Male,40, United-States, <=50K
38, HS-grad,9, Adm-clerical, White, Female,36, United-States, >50K
43, Some-college,10, Craft-repair, Black, Male,40, United-States, <=50K
37, HS-grad,9, Craft-repair, White, Male,49, United-States, <=50K
19, HS-grad,9, Adm-clerical, White, Female,16, United-States, <=50K
59, HS-grad,9, Exec-managerial, White, Male,40, United-States, <=50K
50, Some-college,10, Adm-clerical, White, Male,40, United-States, <=50K
33, Bachelors,13, Exec-managerial, White, Male,50, United-States, >50K
56, Some-college,10, Tech-support, White, Male,45, United-States, >50K
28, Assoc-voc,11, Sales, White, Male,40, United-States, <=50K
27, HS-grad,9, Adm-clerical, White, Female,34, United-States, <=50K
42, Masters,14, Sales, Asian-Pac-Islander, Male,40, ?, <=50K
34, HS-grad,9, Other-service, White, Male,40, United-States, <=50K
19, 11th,7, Sales, White, Male,30, United-States, <=50K
68, HS-grad,9, Exec-managerial, White, Male,40, United-States, >50K
28, Masters,14, Prof-specialty, White, Male,38, United-States, >50K
81, Some-college,10, ?, White, Female,4, United-States, <=50K
22, HS-grad,9, Farming-fishing, White, Male,40, United-States, <=50K
58, Assoc-acdm,12, Adm-clerical, White, Female,40, United-States, <=50K
31, Some-college,10, Machine-op-inspct, White, Female,25, United-States, <=50K
17, 11th,7, Protective-serv, White, Male,30, United-States, <=50K
25, Some-college,10, Transport-moving, White, Male,50, United-States, >50K
23, Some-college,10, Other-service, Asian-Pac-Islander, Female,23, United-States, <=50K
25, 12th,8, Other-service, White, Male,40, United-States, <=50K
47, HS-grad,9, Craft-repair, White, Male,40, United-States, <=50K
39, Bachelors,13, Exec-managerial, White, Female,60, United-States, >50K
44, HS-grad,9, Craft-repair, White, Male,40, United-States, <=50K
46, Assoc-voc,11, Prof-specialty, White, Male,40, United-States, >50K
38, Some-college,10, Farming-fishing, White, Male,35, United-States, <=50K
23, HS-grad,9, Machine-op-inspct, White, Male,30, United-States, <=50K
34, Bachelors,13, Prof-specialty, White, Female,35, United-States, <=50K
33, HS-grad,9, Craft-repair, White, Male,40, United-States, >50K
38, HS-grad,9, Other-service, White, Female,20, United-States, <=50K
52, Assoc-voc,11, Exec-managerial, White, Male,40, United-States, <=50K
50, HS-grad,9, Sales, White, Female,33, United-States, <=50K
38, Bachelors,13, Sales, White, Female,45, United-States, >50K
35, Bachelors,13, Other-service, White, Male,40, United-States, <=50K
67, Doctorate,16, Prof-specialty, White, Male,35, United-States, >50K
60, HS-grad,9, Machine-op-inspct, White, Male,40, United-States, >50K
44, HS-grad,9, Sales, White, Female,15, United-States, <=50K
38, HS-grad,9, Farming-fishing, White, Male,50, United-States, <=50K
29, HS-grad,9, Prof-specialty, White, Male,40, United-States, >50K
65, Masters,14, Prof-specialty, White, Male,50, United-States, >50K
33, Assoc-acdm,12, Adm-clerical, White, Female,40, United-States, <=50K
29, HS-grad,9, ?, White, Male,40, United-States, <=50K
18, 11th,7, Sales, White, Female,30, United-States, <=50K
43, Prof-school,15, Exec-managerial, White, Male,40, United-States, <=50K
42, Assoc-voc,11, Exec-managerial, Amer-Indian-Eskimo, Female,40, United-States, <=50K
42, HS-grad,9, Transport-moving, White, Male,40, United-States, <=50K
32, HS-grad,9, Handlers-cleaners, White, Male,30, United-States, <=50K
36, Assoc-acdm,12, Tech-support, White, Female,40, United-States, <=50K
41, Bachelors,13, Farming-fishing, White, Male,40, United-States, >50K
30, Some-college,10, Other-service, White, Female,40, United-States, <=50K
21, HS-grad,9, Other-service, White, Male,35, United-States, <=50K
33, Some-college,10, Transport-moving, Black, Male,40, United-States, >50K
19, Some-college,10, ?, White, Male,15, United-States, <=50K
19, HS-grad,9, Handlers-cleaners, White, Male,25, United-States, <=50K
35, HS-grad,9, Transport-moving, White, Male,40, United-States, <=50K
43, HS-grad,9, Tech-support, Black, Female,35, United-States, <=50K
45, HS-grad,9, Transport-moving, Black, Male,24, United-States, <=50K
25, Bachelors,13, Exec-managerial, Black, Male,50, United-States, <=50K
39, Bachelors,13, Exec-managerial, White, Male,40, United-States, <=50K
26, HS-grad,9, Handlers-cleaners, White, Male,40, United-States, <=50K
60, Masters,14, Transport-moving, White, Male,10, United-States, <=50K
52, Doctorate,16, Prof-specialty, White, Female,40, United-States, >50K
22, 12th,8, Transport-moving, White, Male,30, United-States, <=50K
23, Some-college,10, Other-service, White, Female,40, United-States, <=50K
46, HS-grad,9, Other-service, White, Female,40, United-States, <=50K
34, Bachelors,13, Sales, White, Male,30, United-States, <=50K
39, Bachelors,13, Prof-specialty, White, Male,50, United-States, >50K
38, HS-grad,9, Prof-specialty, White, Female,40, United-States, <=50K
56, Masters,14, Exec-managerial, White, Male,25, United-States, <=50K
55, HS-grad,9, Adm-clerical, White, Female,40, United-States, <=50K
40, Some-college,10, Exec-managerial, White, Female,40, United-States, >50K
23, Some-college,10, Machine-op-inspct, White, Male,40, United-States, <=50K
39, Bachelors,13, Adm-clerical, White, Male,40, United-States, <=50K
24, Bachelors,13, Sales, Black, Male,30, United-States, <=50K
51, HS-grad,9, Sales, White, Male,40, United-States, >50K
47, Bachelors,13, Exec-managerial, White, Male,50, Cuba, >50K
25, HS-grad,9, Farming-fishing, White, Male,50, United-States, <=50K
34, Prof-school,15, Prof-specialty, White, Male,55, United-States, >50K
18, 11th,7, Sales, Black, Female,20, United-States, <=50K
19, Some-college,10, Exec-managerial, White, Female,28, United-States, <=50K
32, Some-college,10, Craft-repair, White, Male,40, United-States, <=50K
49, HS-grad,9, Sales, White, Male,40, United-States, >50K
40, 7th-8th,4, ?, White, Female,8, United-States, <=50K
43, HS-grad,9, Craft-repair, White, Male,55, United-States, <=50K
71, Masters,14, Exec-managerial, White, Male,40, United-States, >50K
59, HS-grad,9, Adm-clerical, White, Male,40, United-States, <=50K
32, Bachelors,13, Exec-managerial, White, Female,40, United-States, >50K
25, Bachelors,13, Exec-managerial, White, Male,40, United-States, <=50K
32, HS-grad,9, Exec-managerial, White, Male,40, Ireland, <=50K
17, 11th,7, Handlers-cleaners, Black, Female,15, United-States, <=50K
57, Prof-school,15, Prof-specialty, White, Male,35, United-States, >50K
17, 12th,8, Handlers-cleaners, White, Male,15, United-States, <=50K
27, Bachelors,13, Tech-support, Asian-Pac-Islander, Female,40, Philippines, <=50K
41, HS-grad,9, Protective-serv, White, Male,40, United-States, <=50K
62, Doctorate,16, ?, Amer-Indian-Eskimo, Male,40, United-States, >50K
19, 11th,7, Sales, White, Female,25, United-States, <=50K
41, 5th-6th,3, Other-service, White, Female,40, Puerto-Rico, <=50K
39, Bachelors,13, Exec-managerial, White, Male,50, United-States, >50K
30, HS-grad,9, Craft-repair, White, Male,40, United-States, <=50K
37, Bachelors,13, Machine-op-inspct, White, Male,40, United-States, >50K
18, 11th,7, Adm-clerical, White, Female,15, United-States, <=50K
40, Bachelors,13, Sales, White, Male,45, United-States, >50K
38, Some-college,10, Sales, White, Male,60, Cuba, >50K
24, HS-grad,9, Sales, White, Male,40, United-States, <=50K
33, HS-grad,9, Craft-repair, White, Male,50, United-States, <=50K
48, Bachelors,13, Handlers-cleaners, White, Male,40, United-States, <=50K
51, Bachelors,13, Sales, White, Male,40, United-States, >50K
48, HS-grad,9, Craft-repair, White, Male,40, United-States, <=50K
43, 7th-8th,4, Craft-repair, White, Male,45, United-States, <=50K
34, Prof-school,15, Exec-managerial, White, Male,50, United-States, <=50K
41, Assoc-voc,11, Craft-repair, White, Male,30, United-States, <=50K
51, Prof-school,15, Prof-specialty, White, Male,60, United-States, >50K
25, HS-grad,9, Craft-repair, White, Male,40, United-States, <=50K
20, HS-grad,9, Other-service, White, Male,50, United-States, <=50K
61, HS-grad,9, Exec-managerial, White, Male,45, United-States, <=50K
35, Some-college,10, Exec-managerial, White, Female,70, United-States, <=50K
42, Masters,14, Prof-specialty, White, Female,40, United-States, <=50K
26, HS-grad,9, Other-service, White, Male,16, United-States, <=50K
46, HS-grad,9, Other-service, White, Male,50, United-States, <=50K
39, Bachelors,13, Prof-specialty, White, Male,40, United-States, >50K
18, 10th,6, ?, White, Male,40, United-States, <=50K
29, Some-college,10, Sales, Black, Male,80, United-States, <=50K
39, Some-college,10, Craft-repair, White, Male,40, United-States, >50K
47, HS-grad,9, Craft-repair, White, Male,40, United-States, >50K
40, Some-college,10, Transport-moving, White, Male,50, United-States, >50K
43, HS-grad,9, Craft-repair, White, Male,40, United-States, >50K
32, HS-grad,9, Handlers-cleaners, White, Male,40, United-States, <=50K
31, 10th,6, Sales, White, Female,40, United-States, <=50K
19, Some-college,10, ?, White, Male,35, United-States, <=50K
44, Assoc-acdm,12, Adm-clerical, White, Male,40, United-States, >50K
46, Bachelors,13, Protective-serv, White, Male,40, United-States, >50K
53, Masters,14, Prof-specialty, White, Male,50, United-States, >50K
43, Bachelors,13, Exec-managerial, White, Male,40, United-States, <=50K
41, Bachelors,13, Prof-specialty, White, Female,40, United-States, <=50K
35, HS-grad,9, Other-service, Black, Male,40, United-States, <=50K
48, Bachelors,13, Sales, White, Male,45, United-States, <=50K
28, Masters,14, Exec-managerial, White, Female,40, United-States, <=50K
44, Bachelors,13, Prof-specialty, White, Female,32, United-States, <=50K
20, Some-college,10, ?, White, Female,40, United-States, <=50K
51, Prof-school,15, Prof-specialty, White, Female,40, United-States, <=50K
28, HS-grad,9, Transport-moving, White, Male,50, United-States, <=50K
36, Bachelors,13, Craft-repair, White, Male,60, United-States, <=50K
28, HS-grad,9, Other-service, White, Male,35, United-States, <=50K
21, Some-college,10, Sales, White, Male,40, United-States, <=50K
34, Bachelors,13, ?, White, Male,30, United-States, <=50K
36, Some-college,10, Craft-repair, White, Male,40, United-States, <=50K
25, Assoc-acdm,12, ?, White, Female,80, United-States, <=50K
